1136.2265,0.0024,100.0000
1103.0333,0.0001,150.0000
1077.1849,0.0000,200.0000
1061.2287,0.0000,250.0000
1061.2287,0.0000,300.0000
1061.2287,0.0000,350.0000
1059.3639,0.0000,400.0000
1059.3639,0.0000,450.0000
1058.7303,0.0000,500.0000
1058.7303,0.0000,550.0000
1058.7303,0.0000,600.0000
1058.7303,0.0000,650.0000
1058.4147,0.0000,700.0000
1057.0502,0.0000,750.0000
1053.1975,0.0000,800.0000
1053.1975,0.0000,850.0000
1052.3292,0.0000,900.0000
1052.3292,0.0000,950.0000
1051.0855,0.0000,1000.0000
1049.9735,0.0000,1050.0000
1047.9394,0.0000,1100.0000
1047.0691,0.0000,1150.0000
1047.0691,0.0000,1200.0000
1046.3580,0.0000,1250.0000
1046.1285,0.0000,1300.0000
1046.0283,0.0000,1350.0000
1045.2583,0.0000,1400.0000
1045.2583,0.0000,1450.0000
1045.2583,0.0000,1500.0000
1045.2583,0.0000,1550.0000
1044.4725,0.0000,1600.0000
1044.4725,0.0000,1650.0000
1044.1034,0.0000,1700.0000
1044.1034,0.0000,1750.0000
1043.9145,0.0000,1800.0000
1043.6731,0.0000,1850.0000
1043.5448,0.0000,1900.0000
1043.5448,0.0000,1950.0000
1043.5003,0.0000,2000.0000
1043.4053,0.0000,2050.0000
1043.3331,0.0000,2100.0000
1043.2840,0.0000,2150.0000
1043.1951,0.0000,2200.0000
1043.1951,0.0000,2250.0000
1043.1129,0.0000,2300.0000
1042.9842,0.0000,2350.0000
1042.9842,0.0000,2400.0000
1042.9597,0.0000,2450.0000
1042.9597,0.0000,2500.0000
1042.8866,0.0000,2550.0000
1042.7939,0.0000,2600.0000
1042.7763,0.0000,2650.0000
1042.7763,0.0000,2700.0000
1042.6996,0.0000,2750.0000
1042.6655,0.0000,2800.0000
1042.5696,0.0000,2850.0000
1042.5609,0.0000,2900.0000
1042.5500,0.0000,2950.0000
1042.3644,0.0000,3000.0000
1042.3358,0.0000,3050.0000
1042.3183,0.0000,3100.0000
1042.2644,0.0000,3150.0000
1042.1863,0.0000,3200.0000
1042.1863,0.0000,3250.0000
1042.1682,0.0000,3300.0000
1042.1433,0.0000,3350.0000
1042.1398,0.0000,3400.0000
1042.0847,0.0000,3450.0000
1042.0519,0.0000,3500.0000
1042.0324,0.0000,3550.0000
1041.9845,0.0000,3600.0000
1041.9023,0.0000,3650.0000
1041.7923,0.0000,3700.0000
1041.7923,0.0000,3750.0000
1041.7131,0.0000,3800.0000
1041.6489,0.0000,3850.0000
1041.6004,0.0000,3900.0000
1041.5169,0.0000,3950.0000
1041.4722,0.0000,4000.0000
1041.4120,0.0000,4050.0000
1041.3387,0.0000,4100.0000
1041.3277,0.0000,4150.0000
1041.3005,0.0000,4200.0000
1041.2606,0.0000,4250.0000
1041.2606,0.0000,4300.0000
1041.2435,0.0000,4350.0000
1041.1944,0.0000,4400.0000
1041.1866,0.0000,4450.0000
1041.1391,0.0000,4500.0000
1041.1133,0.0000,4550.0000
1041.0914,0.0000,4600.0000
1041.0709,0.0000,4650.0000
1041.0549,0.0000,4700.0000
1041.0139,0.0000,4750.0000
1041.0032,0.0000,4800.0000
1041.0032,0.0000,4850.0000
1040.9643,0.0000,4900.0000
1040.9588,0.0000,4950.0000
1040.9155,0.0000,5000.0000
1040.8991,0.0000,5050.0000
1040.8851,0.0000,5100.0000
1040.8740,0.0000,5150.0000
1040.8667,0.0000,5200.0000
1040.8543,0.0000,5250.0000
1040.8421,0.0000,5300.0000
1040.8359,0.0000,5350.0000
1040.7938,0.0000,5400.0000
1040.7899,0.0000,5450.0000
1040.7696,0.0000,5500.0000
1040.7384,0.0000,5550.0000
1040.7292,0.0000,5600.0000
1040.7292,0.0000,5650.0000
1040.7134,0.0000,5700.0000
1040.7094,0.0000,5750.0000
1040.6926,0.0000,5800.0000
1040.6779,0.0000,5850.0000
1040.6707,0.0000,5900.0000
1040.6674,0.0000,5950.0000
1040.6674,0.0000,6000.0000
1040.6448,0.0000,6050.0000
1040.6448,0.0000,6100.0000
1040.6405,0.0000,6150.0000
1040.6323,0.0000,6200.0000
1040.6323,0.0000,6250.0000
1040.6301,0.0000,6300.0000
1040.6165,0.0000,6350.0000
1040.6065,0.0000,6400.0000
1040.6065,0.0000,6450.0000
1040.6035,0.0000,6500.0000
1040.5959,0.0000,6550.0000
1040.5827,0.0000,6600.0000
1040.5808,0.0000,6650.0000
1040.5720,0.0000,6700.0000
1040.5520,0.0000,6750.0000
1040.5517,0.0000,6800.0000
1040.5459,0.0000,6850.0000
1040.5399,0.0000,6900.0000
1040.5399,0.0000,6950.0000
1040.5399,0.0000,7000.0000
1040.5369,0.0000,7050.0000
1040.5341,0.0000,7100.0000
1040.5322,0.0000,7150.0000
1040.5280,0.0000,7200.0000
1040.5280,0.0000,7250.0000
1040.5273,0.0000,7300.0000
1040.5264,0.0000,7350.0000
1040.5243,0.0000,7400.0000
1040.5234,0.0000,7450.0000
1040.5206,0.0000,7500.0000
1040.5193,0.0000,7550.0000
1040.5162,0.0000,7600.0000
1040.5123,0.0000,7650.0000
1040.5123,0.0000,7700.0000
1040.5098,0.0000,7750.0000
1040.5048,0.0000,7800.0000
1040.4981,0.0000,7850.0000
1040.4963,0.0000,7900.0000
1040.4930,0.0000,7950.0000
1040.4888,0.0000,8000.0000
1040.4723,0.0000,8050.0000
1040.4723,0.0000,8100.0000
1040.4723,0.0000,8150.0000
1040.4723,0.0000,8200.0000
1040.4686,0.0000,8250.0000
1040.4564,0.0000,8300.0000
1040.4564,0.0000,8350.0000
1040.4518,0.0000,8400.0000
1040.4468,0.0000,8450.0000
1040.4419,0.0000,8500.0000
1040.4414,0.0000,8550.0000
1040.4361,0.0000,8600.0000
1040.4335,0.0000,8650.0000
1040.4233,0.0000,8700.0000
1040.4180,0.0000,8750.0000
1040.4082,0.0000,8800.0000
1040.4047,0.0000,8850.0000
1040.4006,0.0000,8900.0000
1040.4006,0.0000,8950.0000
1040.3981,0.0000,9000.0000
1040.3936,0.0000,9050.0000
1040.3890,0.0000,9100.0000
1040.3890,0.0000,9150.0000
1040.3887,0.0000,9200.0000
1040.3887,0.0000,9250.0000
1040.3866,0.0000,9300.0000
1040.3818,0.0000,9350.0000
1040.3775,0.0000,9400.0000
1040.3748,0.0000,9450.0000
1040.3729,0.0000,9500.0000
1040.3723,0.0000,9550.0000
1040.3723,0.0000,9600.0000
1040.3695,0.0000,9650.0000
1040.3695,0.0000,9700.0000
1040.3695,0.0000,9750.0000
1040.3674,0.0000,9800.0000
1040.3641,0.0000,9850.0000
1040.3638,0.0000,9900.0000
1040.3597,0.0000,9950.0000
1040.3596,0.0000,10000.0000
1040.3567,0.0000,10050.0000
1040.3533,0.0000,10100.0000
1040.3520,0.0000,10150.0000
1040.3488,0.0000,10200.0000
1040.3480,0.0000,10250.0000
1040.3454,0.0000,10300.0000
1040.3418,0.0000,10350.0000
1040.3410,0.0000,10400.0000
1040.3385,0.0000,10450.0000
1040.3343,0.0000,10500.0000
1040.3343,0.0000,10550.0000
1040.3330,0.0000,10600.0000
1040.3310,0.0000,10650.0000
1040.3305,0.0000,10700.0000
1040.3303,0.0000,10750.0000
1040.3303,0.0000,10800.0000
1040.3300,0.0000,10850.0000
1040.3300,0.0000,10900.0000
1040.3299,0.0000,10950.0000
1040.3277,0.0000,11000.0000
1040.3272,0.0000,11050.0000
1040.3247,0.0000,11100.0000
1040.3247,0.0000,11150.0000
1040.3247,0.0000,11200.0000
1040.3236,0.0000,11250.0000
1040.3221,0.0000,11300.0000
1040.3200,0.0000,11350.0000
1040.3177,0.0000,11400.0000
1040.3152,0.0000,11450.0000
1040.3143,0.0000,11500.0000
1040.3125,0.0000,11550.0000
1040.3109,0.0000,11600.0000
1040.3078,0.0000,11650.0000
1040.3062,0.0000,11700.0000
1040.3035,0.0000,11750.0000
1040.3011,0.0000,11800.0000
1040.2991,0.0000,11850.0000
1040.2938,0.0000,11900.0000
1040.2938,0.0000,11950.0000
1040.2930,0.0000,12000.0000
1040.2903,0.0000,12050.0000
1040.2875,0.0000,12100.0000
1040.2869,0.0000,12150.0000
1040.2841,0.0000,12200.0000
1040.2818,0.0000,12250.0000
1040.2813,0.0000,12300.0000
1040.2810,0.0000,12350.0000
1040.2792,0.0000,12400.0000
1040.2786,0.0000,12450.0000
1040.2757,0.0000,12500.0000
1040.2754,0.0000,12550.0000
1040.2693,0.0000,12600.0000
1040.2693,0.0000,12650.0000
1040.2655,0.0000,12700.0000
1040.2634,0.0000,12750.0000
1040.2608,0.0000,12800.0000
